Time[Hrs],MTL-FL-2W_DS[mCD],MTL-FL-2W_US[mCD],MTL-FL-2W_Area[km2],MTL-FL-2W_power[MW],MTL-FL-2W_turbQ[m3/s],MTL-FL-2W_SlQ[m3/s],MTL-FL-2W_Mode[-],energy[MWh],value[Currency]
193.2,-0.6446,-2.69698,17.379,216.563,-18362.9,0,3,36664.2,36664.2
193.258,-0.546167,-2.48592,19.1623,190.504,-17760.6,0,3,36675.3,36675.3
193.317,-0.442333,-2.29899,20.7419,171.495,-17283.9,0,3,36685.3,36685.3
193.375,-0.3385,-2.12983,22.1712,156.661,-16896.8,0,3,36694.4,36694.4
193.433,-0.234667,-1.97439,23.4846,145.065,-16591,0,3,36702.9,36702.9
193.492,-0.130833,-1.83039,24.9046,136.039,-16352.7,0,3,36710.8,36710.8
193.55,-0.0294,-1.69629,26.3112,128.79,-16146.2,0,3,36718.4,36718.4
193.608,0.0716333,-1.57057,27.63,123.312,-15990.2,0,3,36725.5,36725.5
193.667,0.172667,-1.45172,28.8767,119.358,-15877.6,0,3,36732.5,36732.5
193.725,0.2737,-1.33857,30.0635,116.671,-15801,0,3,36739.3,36739.3
193.783,0.373267,-1.23025,31.1998,114.727,-15745.7,0,3,36746,36746
193.842,0.471733,-1.12609,32.2923,113.471,-15708.8,0,3,36752.6,36752.6
193.9,0.5702,-1.02557,33.3467,113.022,-15695.1,0,3,36759.2,36759.2
193.958,0.668667,-0.928221,34.3649,113.266,-15702.6,0,3,36765.8,36765.8
194.017,0.7654,-0.833415,35.1985,113.688,-15715.5,0,3,36772.5,36772.5
194.075,0.8578,-0.740726,36.0135,113.625,-15713.6,0,3,36779.1,36779.1
194.133,0.9502,-0.650101,36.8103,114.014,-15725.4,0,3,36785.7,36785.7
194.192,1.0426,-0.56133,37.5908,114.82,-15748.3,0,3,36792.4,36792.4
194.25,1.135,-0.47424,38.3566,115.998,-15781.9,0,3,36799.2,36799.2
194.308,1.2232,-0.388674,39.109,116.583,-15798.5,0,3,36806,36806
194.367,1.3114,-0.304636,39.8479,117.506,-15824.8,0,3,36812.9,36812.9
194.425,1.3996,-0.221992,40.5745,118.739,-15859.9,0,3,36819.8,36819.8
194.483,1.4878,-0.140624,41.29,120.255,-15903.1,0,3,36826.8,36826.8
194.542,1.56717,-0.0604257,41.9952,120.071,-15897.9,0,3,36833.8,36833.8
194.6,1.643,0.018422,42.6884,119.402,-15878.8,0,3,36840.8,36840.8
194.658,1.71883,0.095968,43.3134,119.022,-15868,0,3,36847.7,36847.7
194.717,1.79467,0.172456,43.8183,118.876,-15863.8,0,3,36854.6,36854.6
194.775,1.8667,0.248054,44.3174,118.085,-15841.3,0,3,36861.5,36861.5
194.833,1.93367,0.322703,44.8102,116.38,-15792.8,0,3,36868.3,36868.3
194.892,2.00063,0.396316,45.2962,114.906,-15750.7,0,3,36875,36875
194.95,2.0676,0.468954,45.7757,113.651,-15714.4,0,3,36881.7,36881.7
195.008,2.13277,0.540674,46.2492,112.215,-15670.3,0,3,36888.2,36888.2
195.067,2.18713,0.61147,46.7165,108.616,-15560,0,3,36894.5,36894.5
195.125,2.2415,0.681073,47.176,105.279,-15457.7,0,3,36900.7,36900.7
195.183,2.29587,0.749553,47.6281,102.187,-15362.9,0,3,36906.6,36906.6
195.242,2.35023,0.816976,48.0732,99.327,-15275.2,0,3,36912.4,36912.4
195.3,2.3988,0.8834,48.5117,95.415,-15155.3,0,3,36918,36918
195.358,2.4464,0.948715,48.9429,91.5413,-15035.4,0,3,36923.3,36923.3
195.417,2.494,1.01295,49.3669,87.9466,-14917.1,0,3,36928.5,36928.5
195.475,2.5416,1.07614,49.7816,84.5777,-14806.2,0,3,36933.4,36933.4
195.533,2.58427,1.13836,50.1673,80.3527,-14667.2,0,3,36938.1,36938.1
195.592,2.62323,1.19952,50.5464,75.5555,-14509.4,0,3,36942.5,36942.5
195.65,2.6622,1.25958,50.9187,70.9974,-14359.4,0,3,36946.6,36946.6
195.708,2.70117,1.31859,51.2845,66.7185,-14216.8,0,3,36950.5,36950.5
195.767,2.7372,1.3766,51.6441,62.035,-14060.5,0,3,36954.1,36954.1
195.825,2.7659,1.43358,51.9973,56.0088,-13859.4,0,3,36957.4,36957.4
195.883,2.7946,1.48937,52.3431,50.2364,-13666.8,0,3,36960.3,36960.3
195.942,2.8233,1.54402,52.6819,44.7687,-13465.9,0,3,36963,36963
196,2.852,1.59753,53.0136,39.5574,-13269.9,0,3,36965.3,36965.3
196.058,2.873,1.64994,53.3384,32.9607,-13021.7,0,3,36967.2,36967.2
196.117,2.894,1.70105,53.6553,26.6564,-12781,0,3,36968.7,36968.7
196.175,2.915,1.75093,53.9645,20.6791,-12541.4,0,3,36969.9,36969.9
196.233,2.936,1.7996,54.2661,14.9526,-12311.8,0,3,36970.8,36970.8
196.292,2.94683,1.84712,54.5607,7.39814,-12007.4,0,3,36971.3,36971.3
196.35,2.9536,1.89321,54.8464,4.48027,-11665.6,0,3,36971.5,36971.5
196.408,2.96037,1.93777,55.1226,1.67674,-11337.2,0,3,36971.6,36971.6
196.467,2.96713,1.98085,55.3896,0,-11054.1,-0,1,36971.6,36971.6
196.525,2.9688,2.02267,55.6488,0,-10826.8,-33460.3,1,36971.6,36971.6
196.583,2.96367,2.18848,56.526,0,-9799.98,-105589,1,36971.6,36971.6
196.642,2.95853,2.60944,58.6,0,-6576.46,-125639,1,36971.6,36971.6
196.7,2.9534,2.9534,60.2946,0,0,0,4,36971.6,36971.6
196.758,2.94713,2.9534,60.2946,0,-6.72466,0,4,36971.6,36971.6
196.817,2.93407,2.95342,60.2947,0,-72.4152,0,4,36971.6,36971.6
196.875,2.921,2.95368,60.2959,0,-216.751,0,4,36971.6,36971.6
196.933,2.90793,2.95443,60.2997,0,-384.265,0,4,36971.6,36971.6
196.992,2.89487,2.95577,60.3063,0,-508.87,0,4,36971.6,36971.6
197.05,2.8734,2.95754,60.315,0,-703.041,0,4,36971.6,36971.6
197.108,2.85053,2.95999,60.327,0,-914.555,0,4,36971.6,36971.6
197.167,2.82767,2.96317,60.3427,0,-1132.22,0,4,36971.6,36971.6
197.225,2.8048,2.96711,60.3621,0,-1356.2,0,4,36971.6,36971.6
197.283,2.77607,2.97183,60.3854,0,-1635.7,0,4,36971.6,36971.6
197.342,2.74293,2.97752,60.4134,0,-1960.06,0,4,36971.6,36971.6
197.4,2.7098,2.98433,60.447,0,-2293.82,0,4,36971.6,36971.6
197.458,2.67667,2.99229,60.4862,0,-2637.23,0,4,36971.6,36971.6
197.517,2.63987,3.00145,60.5313,0,-3021.19,0,4,36971.6,36971.6
197.575,2.5939,3.01192,60.5829,0,-3492.81,0,4,36971.6,36971.6
197.633,2.54793,3.02402,60.6425,0,-3978,0,4,36971.6,36971.6
197.692,2.50197,3.03779,60.7104,0,-4477.12,0,4,36971.6,36971.6
197.75,2.456,3.05327,60.7866,0,-4990.51,0,4,36971.6,36971.6
197.808,2.40747,3.0705,60.8715,0,-5539.99,0,4,36971.6,36971.6
197.867,2.35893,3.0896,60.964,0,-6105.09,0,4,36971.6,36971.6
197.925,2.3104,3.11061,61.0658,0,-6686.18,0,4,36971.6,36971.6
197.983,2.26187,3.13358,61.1771,0,-7283.65,0,4,36971.6,36971.6
198.042,2.20433,3.15856,61.2981,0,-7973.07,0,4,36971.6,36971.6
198.1,2.1432,3.18584,61.4303,-3.16378,-8633.52,0,4,36971.4,36971.4
198.158,2.08207,3.21532,61.5731,-14.3023,-9214.33,0,4,36970.6,36970.6
198.217,2.02093,3.24671,61.7252,-33.531,-9782.38,0,4,36968.6,36968.6
198.275,1.9573,3.27995,61.8862,0,0,0,2,36968.6,36968.6
198.333,1.89033,3.27995,61.8862,0,0,0,2,36968.6,36968.6
198.392,1.82337,3.27995,61.8862,0,0,0,2,36968.6,36968.6
198.45,1.7564,3.27995,61.8862,0,0,0,2,36968.6,36968.6
198.508,1.68863,3.27995,61.8862,0,0,0,2,36968.6,36968.6
198.567,1.61607,3.27995,61.8862,0,0,0,2,36968.6,36968.6
198.625,1.5435,3.27995,61.8862,0,0,0,2,36968.6,36968.6
198.683,1.47093,3.27995,61.8862,0,0,0,2,36968.6,36968.6
198.742,1.39837,3.27995,61.8862,0,0,0,2,36968.6,36968.6
198.8,1.3244,3.27995,61.8862,0,0,0,2,36968.6,36968.6
198.858,1.2502,3.27995,61.8862,0,0,0,2,36968.6,36968.6
198.917,1.176,3.27995,61.8862,0,0,0,2,36968.6,36968.6
198.975,1.1018,3.27995,61.8862,0,0,0,2,36968.6,36968.6
199.033,1.03,3.27995,61.8862,0,0,0,2,36968.6,36968.6
199.092,0.96,3.27995,61.8862,0,0,0,2,36968.6,36968.6
199.15,0.89,3.27995,61.8862,0,0,0,2,36968.6,36968.6
199.208,0.82,3.27995,61.8862,0,0,0,2,36968.6,36968.6
199.267,0.7496,3.27995,61.8862,0,0,0,3,36968.6,36968.6
199.325,0.6782,3.27995,61.8862,44.7181,2690.03,0,3,36971.2,36971.2
199.383,0.6068,3.27082,61.842,162.795,9499.37,0,3,36980.7,36980.7
199.442,0.5354,3.23852,61.6855,296.339,16978.5,0,3,36998,36998
199.5,0.464,3.18059,61.4048,372.518,21210.6,0,3,37019.8,37019.8
199.558,0.3912,3.10784,61.0524,376.647,21445.1,0,3,37041.7,37041.7
199.617,0.3184,3.03385,60.691,376.351,21440,0,3,37063.7,37063.7
199.675,0.2456,2.95944,60.3244,375.95,21433,0,3,37085.6,37085.6
199.733,0.1728,2.8846,59.9556,375.44,21424.1,0,3,37107.5,37107.5
199.792,0.1035,2.80933,59.5848,373.95,21398.2,0,3,37129.3,37129.3
199.85,0.0356,2.73368,59.2121,372.021,21364.5,0,3,37151,37151
199.908,-0.0323,2.65767,58.8376,370.015,21329.2,0,3,37172.6,37172.6
199.967,-0.1002,2.5813,58.4613,367.92,21292.4,0,3,37194.1,37194.1
200.025,-0.1655,2.50456,58.0832,365.092,21242.7,0,3,37215.4,37215.4
200.083,-0.227333,2.42751,57.7036,361.328,21176.6,0,3,37236.4,37236.4
200.142,-0.289167,2.35018,57.3227,357.497,21109.3,0,3,37257.3,37257.3
200.2,-0.351,2.27259,56.9404,353.6,21040.8,0,3,37277.9,37277.9
200.258,-0.4129,2.19473,56.5568,349.652,20971.4,0,3,37298.3,37298.3
200.317,-0.4752,2.1166,56.1718,345.755,20902.6,0,3,37318.5,37318.5
200.375,-0.5375,2.03815,55.7448,341.8,20832.5,0,3,37338.4,37338.4
200.433,-0.5998,1.95933,55.2562,337.752,20760.7,0,3,37358.1,37358.1
200.492,-0.6621,1.88008,54.765,333.599,20687,0,3,37377.6,37377.6
200.55,-0.7266,1.80039,54.271,329.879,20621,0,3,37396.8,37396.8
200.608,-0.791467,1.72023,53.7741,326.133,20554.5,0,3,37415.9,37415.9
200.667,-0.856333,1.63959,53.2742,322.277,20486,0,3,37434.7,37434.7
200.725,-0.9212,1.55845,52.7713,318.329,20415.3,0,3,37453.2,37453.2
200.783,-0.981267,1.47682,52.2653,313.095,20321.6,0,3,37471.5,37471.5
200.842,-1.03773,1.39477,51.7567,306.886,20210.4,0,3,37489.4,37489.4
200.9,-1.0942,1.31236,51.2459,300.59,20097.6,0,3,37506.9,37506.9
200.958,-1.15067,1.22959,50.7328,294.253,19975.5,0,3,37524.1,37524.1
201.017,-1.1836,1.14648,50.2176,282.195,19737.7,0,3,37540.6,37540.6
201.075,-1.1577,1.06351,49.7007,256.226,19221.6,0,3,37555.5,37555.5
201.133,-1.1318,0.981853,49.1617,230.86,18677.5,0,3,37569,37569
