Time[Hrs],MTL-FX-EB_DS[mCD],MTL-FX-EB_US[mCD],MTL-FX-EB_Area[km2],MTL-FX-EB_power[MW],MTL-FX-EB_turbQ[m3/s],MTL-FX-EB_SlQ[m3/s],MTL-FX-EB_Mode[-],energy[MWh],value[Currency]
104.883,-2.967,-1.47778,28.6032,0,0,0,2,6839.38,6839.38
104.942,-2.8795,-1.47778,28.6032,0,0,0,2,6839.38,6839.38
105,-2.792,-1.47778,28.6032,0,0,0,2,6839.38,6839.38
105.058,-2.6793,-1.47778,28.6032,0,0,0,2,6839.38,6839.38
105.117,-2.5666,-1.47778,28.6032,0,0,0,2,6839.38,6839.38
105.175,-2.4539,-1.47778,28.6032,0,0,0,2,6839.38,6839.38
105.233,-2.3412,-1.47778,28.6032,0,0,0,2,6839.38,6839.38
105.292,-2.21333,-1.47778,28.6032,0,0,0,2,6839.38,6839.38
105.35,-2.0794,-1.47778,28.6032,0,0,0,2,6839.38,6839.38
105.408,-1.94547,-1.47778,28.6032,0,0,0,2,6839.38,6839.38
105.467,-1.81153,-1.47778,28.6032,0,0,0,2,6839.38,6839.38
105.525,-1.6708,-1.47778,28.6032,0,0,0,2,6839.38,6839.38
105.583,-1.521,-1.47778,28.6032,0,0,0,2,6839.38,6839.38
105.642,-1.3712,-1.3712,29.7212,0,0,0,2,6839.38,6839.38
105.7,-1.2214,-1.3712,29.7212,0,-4308.03,-0,1,6839.38,6839.38
105.758,-1.0709,-1.34092,30.0388,0,-5783.93,-17875.3,1,6839.38,6839.38
105.817,-0.9162,-1.18004,31.7264,0,-5717.34,-61601,1,6839.38,6839.38
105.875,-0.7615,-0.761525,35.8306,0,0,0,4,6839.38,6839.38
105.933,-0.6068,-0.761525,35.8306,0,166.033,0,4,6839.38,6839.38
105.992,-0.4521,-0.762498,35.822,0,1161.22,0,4,6839.38,6839.38
106.05,-0.295,-0.769311,35.7621,0,3146.3,0,4,6839.38,6839.38
106.108,-0.1375,-0.787829,35.5993,0,5374.49,0,4,6839.38,6839.38
106.167,0.02,-0.819658,35.3194,0,7015.81,0,4,6839.38,6839.38
106.225,0.1775,-0.861591,34.9507,0,0,0,2,6839.38,6839.38
106.283,0.335533,-0.861591,34.9507,0,0,0,2,6839.38,6839.38
106.342,0.493967,-0.861591,34.9507,0,0,0,2,6839.38,6839.38
106.4,0.6524,-0.861591,34.9507,0,-13695.7,-0,1,6839.38,6839.38
106.458,0.810833,-0.780135,35.6669,0,-14039.6,-43389.4,1,6839.38,6839.38
106.517,0.967333,-0.455032,38.5255,0,-13274.8,-143028,1,6839.38,6839.38
106.575,1.119,0.332126,44.8724,0,-9873.6,-188629,1,6839.38,6839.38
106.633,1.27067,1.20553,50.5836,0,-2840.87,-67616.5,1,6839.38,6839.38
106.692,1.42233,1.42233,51.9276,0,0,0,4,6839.38,6839.38
106.75,1.574,1.42233,51.9276,0,-162.751,0,4,6839.38,6839.38
106.808,1.71493,1.42299,51.9316,0,-1092.18,0,4,6839.38,6839.38
106.867,1.85587,1.42741,51.959,0,-2842.15,0,4,6839.38,6839.38
106.925,1.9968,1.43889,52.0302,0,-4610.75,0,4,6839.38,6839.38
106.983,2.13773,1.45747,52.1454,0,-5683.94,0,4,6839.38,6839.38
107.042,2.266,1.48033,52.2871,0,-6564.67,0,4,6839.38,6839.38
107.1,2.3892,1.50666,52.4503,0,-7374.12,0,4,6839.38,6839.38
107.158,2.5124,1.53613,52.633,0,-8157.26,0,4,6839.38,6839.38
107.217,2.6356,1.56862,52.8343,0,0,0,2,6839.38,6839.38
107.275,2.7513,1.56862,52.8343,0,0,0,2,6839.38,6839.38
107.333,2.857,1.56862,52.8343,0,0,0,2,6839.38,6839.38
107.392,2.9627,1.56862,52.8343,0,0,0,2,6839.38,6839.38
107.45,3.0684,1.56862,52.8343,0,0,0,2,6839.38,6839.38
107.508,3.17213,1.56862,52.8343,0,0,0,2,6839.38,6839.38
107.567,3.26407,1.56862,52.8343,0,0,0,2,6839.38,6839.38
107.625,3.356,1.56862,52.8343,0,0,0,2,6839.38,6839.38
107.683,3.44793,1.56862,52.8343,0,0,0,2,6839.38,6839.38
107.742,3.53987,1.56862,52.8343,0,0,0,2,6839.38,6839.38
107.8,3.623,1.56862,52.8343,0,0,0,2,6839.38,6839.38
107.858,3.70467,1.56862,52.8343,0,0,0,2,6839.38,6839.38
107.917,3.78633,1.56862,52.8343,0,0,0,2,6839.38,6839.38
107.975,3.868,1.56862,52.8343,0,0,0,2,6839.38,6839.38
108.033,3.9414,1.56862,52.8343,0,0,0,2,6839.38,6839.38
108.092,4.0086,1.56862,52.8343,0,0,0,2,6839.38,6839.38
108.15,4.0758,1.56862,52.8343,0,0,0,2,6839.38,6839.38
108.208,4.143,1.56862,52.8343,0,0,0,2,6839.38,6839.38
108.267,4.20847,1.56862,52.8343,0,0,0,2,6839.38,6839.38
108.325,4.2696,1.56862,52.8343,0,0,0,2,6839.38,6839.38
108.383,4.33073,1.56862,52.8343,0,0,0,2,6839.38,6839.38
108.442,4.39187,1.56862,52.8343,0,0,0,2,6839.38,6839.38
108.5,4.453,1.56862,52.8343,0,0,0,2,6839.38,6839.38
108.558,4.50247,1.56862,52.8343,0,0,0,2,6839.38,6839.38
108.617,4.55193,1.56862,52.8343,0,0,0,2,6839.38,6839.38
108.675,4.6014,1.56862,52.8343,0,0,0,2,6839.38,6839.38
108.733,4.65087,1.56862,52.8343,0,0,0,2,6839.38,6839.38
108.792,4.69367,1.56862,52.8343,0,0,0,2,6839.38,6839.38
108.85,4.7338,1.56862,52.8343,0,0,0,2,6839.38,6839.38
108.908,4.77393,1.56862,52.8343,0,0,0,2,6839.38,6839.38
108.967,4.81407,1.56862,52.8343,0,0,0,2,6839.38,6839.38
109.025,4.8437,1.56862,52.8343,0,0,0,2,6839.38,6839.38
109.083,4.85933,1.56862,52.8343,0,0,0,2,6839.38,6839.38
109.142,4.87497,1.56862,52.8343,0,0,0,2,6839.38,6839.38
109.2,4.8906,1.56862,52.8343,0,0,0,2,6839.38,6839.38
109.258,4.90277,1.56862,52.8343,0,0,0,2,6839.38,6839.38
109.317,4.89413,1.56862,52.8343,0,0,0,2,6839.38,6839.38
109.375,4.8855,1.56862,52.8343,0,0,0,2,6839.38,6839.38
109.433,4.87687,1.56862,52.8343,0,0,0,2,6839.38,6839.38
109.492,4.86823,1.56862,52.8343,0,0,0,2,6839.38,6839.38
109.55,4.8408,1.56862,52.8343,0,0,0,2,6839.38,6839.38
109.608,4.81023,1.56862,52.8343,0,0,0,2,6839.38,6839.38
109.667,4.77967,1.56862,52.8343,0,0,0,2,6839.38,6839.38
109.725,4.7491,1.56862,52.8343,0,0,0,2,6839.38,6839.38
109.783,4.7144,1.56862,52.8343,0,0,0,2,6839.38,6839.38
109.842,4.6766,1.56862,52.8343,0,0,0,2,6839.38,6839.38
109.9,4.6388,1.56862,52.8343,0,0,0,2,6839.38,6839.38
109.958,4.601,1.56862,52.8343,0,0,0,2,6839.38,6839.38
110.017,4.55933,1.56862,52.8343,0,0,0,2,6839.38,6839.38
110.075,4.508,1.56862,52.8343,0,0,0,2,6839.38,6839.38
110.133,4.45667,1.56862,52.8343,0,0,0,2,6839.38,6839.38
110.192,4.40533,1.56862,52.8343,0,0,0,2,6839.38,6839.38
110.25,4.354,1.56862,52.8343,0,0,0,2,6839.38,6839.38
110.308,4.28657,1.56862,52.8343,0,0,0,2,6839.38,6839.38
110.367,4.21913,1.56862,52.8343,0,0,0,2,6839.38,6839.38
110.425,4.1517,1.56862,52.8343,0,0,0,2,6839.38,6839.38
110.483,4.08427,1.56862,52.8343,0,0,0,2,6839.38,6839.38
110.542,4.00367,1.56862,52.8343,0,0,0,2,6839.38,6839.38
110.6,3.9178,1.56862,52.8343,0,0,0,2,6839.38,6839.38
110.658,3.83193,1.56862,52.8343,0,0,0,2,6839.38,6839.38
110.717,3.74607,1.56862,52.8343,0,0,0,2,6839.38,6839.38
110.775,3.6564,1.56862,52.8343,0,0,0,2,6839.38,6839.38
110.833,3.56167,1.56862,52.8343,0,0,0,2,6839.38,6839.38
110.892,3.46693,1.56862,52.8343,0,0,0,2,6839.38,6839.38
110.95,3.3722,1.56862,52.8343,0,0,0,2,6839.38,6839.38
111.008,3.2766,1.56862,52.8343,0,0,0,2,6839.38,6839.38
111.067,3.1758,1.56862,52.8343,0,0,0,2,6839.38,6839.38
111.125,3.075,1.56862,52.8343,0,0,0,2,6839.38,6839.38
111.183,2.9742,1.56862,52.8343,0,0,0,2,6839.38,6839.38
111.242,2.8734,1.56862,52.8343,0,0,0,2,6839.38,6839.38
111.3,2.7708,1.56862,52.8343,0,0,0,2,6839.38,6839.38
111.358,2.6679,1.56862,52.8343,0,0,0,2,6839.38,6839.38
111.417,2.565,1.56862,52.8343,0,0,0,2,6839.38,6839.38
111.475,2.4621,1.56862,52.8343,0,0,0,2,6839.38,6839.38
111.533,2.3584,1.56862,52.8343,0,0,0,2,6839.38,6839.38
